Start Date,End Date,Category,Start,Stop,Miles,Purpose,Trip Time,avg MPH,Weekday,Month,Window
2016-03-07 15:19:00,2016-03-07 15:45:00,Business,Raleigh,Cary,11.9,Between Offices,26,27.5,Monday,March,Afternoon
2016-03-08 14:38:00,2016-03-08 14:55:00,Business,Whitebridge,Waverly Place,7.2,Between Offices,17,25.4,Tuesday,March,Afternoon
2016-03-08 15:35:00,2016-03-08 16:00:00,Business,Waverly Place,Whitebridge,7.6,Meal/Entertain,25,18.2,Tuesday,March,Afternoon
2016-03-08 16:13:00,2016-03-08 16:25:00,Personal,Whitebridge,Whitebridge,1.6,Not Provided,12,8.0,Tuesday,March,Afternoon
2016-03-10 03:36:00,2016-03-10 03:53:00,Business,Cary,Morrisville,8.4,Meeting,17,29.6,Thursday,March,Late
2016-03-10 10:08:00,2016-03-10 10:37:00,Business,East Austin,West University,12.8,Meeting,29,26.5,Thursday,March,Midday
2016-03-10 14:39:00,2016-03-10 14:55:00,Business,West University,South Congress,2.3,Not Provided,16,8.6,Thursday,March,Afternoon
2016-03-10 16:18:00,2016-03-10 16:28:00,Business,South Congress,Arts District,1.6,Not Provided,10,9.6,Thursday,March,Afternoon
2016-03-11 09:47:00,2016-03-11 09:59:00,Business,The Drag,Congress Ave District,2.0,Meal/Entertain,12,10.0,Friday,March,Morning
2016-03-11 10:29:00,2016-03-11 10:36:00,Business,Congress Ave District,Downtown,0.8,Not Provided,7,6.9,Friday,March,Midday
2016-03-11 11:57:00,2016-03-11 12:04:00,Business,Downtown,Red River District,1.2,Not Provided,7,10.3,Friday,March,Midday
2016-03-11 13:43:00,2016-03-11 13:51:00,Business,Red River District,Downtown,1.0,Not Provided,8,7.5,Friday,March,Midday
2016-03-11 19:21:00,2016-03-11 19:35:00,Business,South Congress,The Drag,2.1,Not Provided,14,9.0,Friday,March,Evening
2016-03-12 09:13:00,2016-03-12 09:22:00,Business,The Drag,South Congress,2.2,Not Provided,9,14.7,Saturday,March,Morning
2016-03-12 18:27:00,2016-03-12 18:37:00,Personal,South Congress,The Drag,1.9,Not Provided,10,11.4,Saturday,March,Evening
2016-03-13 09:07:00,2016-03-13 09:37:00,Business,The Drag,Convention Center District,5.7,Meal/Entertain,30,11.4,Sunday,March,Morning
2016-03-13 18:23:00,2016-03-13 18:43:00,Business,South Congress,North Austin,8.4,Meal/Entertain,20,25.2,Sunday,March,Evening
2016-03-13 20:07:00,2016-03-13 20:28:00,Business,Georgian Acres,The Drag,6.2,Meal/Entertain,21,17.7,Sunday,March,Evening
2016-03-13 20:39:00,2016-03-13 20:58:00,Business,The Drag,North Austin,10.5,Meal/Entertain,19,33.2,Sunday,March,Evening
2016-03-13 21:11:00,2016-03-13 21:23:00,Business,North Austin,Coxville,7.2,Meal/Entertain,12,36.0,Sunday,March,Evening
2016-03-13 22:19:00,2016-03-13 22:39:00,Business,Coxville,The Drag,12.5,Not Provided,20,37.5,Sunday,March,Night
2016-03-14 08:34:00,2016-03-14 08:49:00,Business,The Drag,South Congress,2.0,Errand/Supplies,15,8.0,Monday,March,Morning
2016-03-14 18:39:00,2016-03-14 18:55:00,Business,South Congress,The Drag,2.7,Not Provided,16,10.1,Monday,March,Evening
2016-03-15 08:45:00,2016-03-15 08:57:00,Business,The Drag,Convention Center District,2.0,Meal/Entertain,12,10.0,Tuesday,March,Morning
2016-03-15 20:48:00,2016-03-15 21:01:00,Business,Downtown,The Drag,2.8,Meal/Entertain,13,12.9,Tuesday,March,Evening
2016-03-16 11:34:00,2016-03-16 11:45:00,Business,The Drag,Congress Ave District,1.7,Meal/Entertain,11,9.3,Wednesday,March,Midday
2016-03-16 14:44:00,2016-03-16 14:55:00,Business,Convention Center District,West University,2.0,Not Provided,11,10.9,Wednesday,March,Afternoon
2016-03-16 18:43:00,2016-03-16 18:56:00,Business,West University,Congress Ave District,2.1,Meal/Entertain,13,9.7,Wednesday,March,Evening
2016-03-17 00:33:00,2016-03-17 00:44:00,Personal,Downtown,The Drag,1.7,Not Provided,11,9.3,Thursday,March,Night
2016-03-17 12:52:00,2016-03-17 15:11:00,Business,Austin,Katy,136.0,Customer Visit,139,58.7,Thursday,March,Midday
2016-03-17 15:16:00,2016-03-17 15:58:00,Business,Katy,Houston,30.2,Meeting,42,43.1,Thursday,March,Afternoon
2016-03-17 17:20:00,2016-03-17 18:02:00,Business,Midtown,Alief,15.5,Meal/Entertain,42,22.1,Thursday,March,Afternoon
2016-03-17 18:47:00,2016-03-17 19:09:00,Personal,Houston,Houston,4.9,Not Provided,22,13.4,Thursday,March,Evening
2016-03-17 20:57:00,2016-03-17 21:28:00,Personal,Houston,Houston,12.6,Not Provided,31,24.4,Thursday,March,Evening
2016-03-17 21:48:00,2016-03-17 22:04:00,Personal,Sharpstown,Midtown,10.4,Not Provided,16,39.0,Thursday,March,Evening
2016-03-18 07:15:00,2016-03-18 07:21:00,Business,Midtown,Midtown,1.1,Meal/Entertain,6,11.0,Friday,March,Morning
2016-03-18 08:35:00,2016-03-18 08:43:00,Business,Midtown,Midtown,1.1,Meal/Entertain,8,8.2,Friday,March,Morning
2016-03-18 18:24:00,2016-03-18 19:08:00,Business,Midtown,Sharpstown,13.2,Meeting,44,18.0,Friday,March,Evening
2016-03-18 19:23:00,2016-03-18 19:29:00,Business,Sharpstown,Sharpstown,1.0,Errand/Supplies,6,10.0,Friday,March,Evening
2016-03-18 21:01:00,2016-03-18 21:15:00,Business,Sharpstown,Midtown,9.2,Customer Visit,14,39.4,Friday,March,Evening
2016-03-19 09:10:00,2016-03-19 09:25:00,Business,Midtown,Sharpstown,9.4,Meal/Entertain,15,37.6,Saturday,March,Morning
2016-03-19 12:50:00,2016-03-19 13:13:00,Business,Houston,Sugar Land,12.0,Customer Visit,23,31.3,Saturday,March,Midday
2016-03-19 14:01:00,2016-03-19 14:57:00,Business,Sugar Land,Houston,35.1,Customer Visit,56,37.6,Saturday,March,Afternoon
2016-03-19 15:34:00,2016-03-19 16:38:00,Business,Houston,Galveston,36.5,Meal/Entertain,64,34.2,Saturday,March,Afternoon
2016-03-19 17:17:00,2016-03-19 17:32:00,Business,Galveston,Port Bolivar,3.1,Meal/Entertain,15,12.4,Saturday,March,Afternoon
2016-03-19 17:37:00,2016-03-19 17:47:00,Business,Port Bolivar,Port Bolivar,2.1,Errand/Supplies,10,12.6,Saturday,March,Afternoon
2016-03-19 17:52:00,2016-03-19 18:00:00,Business,Port Bolivar,Port Bolivar,1.2,Not Provided,8,9.0,Saturday,March,Afternoon
2016-03-19 18:53:00,2016-03-19 19:29:00,Business,Port Bolivar,Galveston,7.5,Meeting,36,12.5,Saturday,March,Evening
2016-03-19 19:33:00,2016-03-19 20:39:00,Business,Galveston,Houston,57.0,Customer Visit,66,51.8,Saturday,March,Evening
2016-03-20 07:37:00,2016-03-20 07:48:00,Business,Midtown,Washington Avenue,5.9,Meeting,11,32.2,Sunday,March,Morning
2016-03-20 11:42:00,2016-03-20 11:56:00,Business,Washington Avenue,Midtown,6.2,Meeting,14,26.6,Sunday,March,Midday
2016-03-20 17:08:00,2016-03-20 17:34:00,Business,Midtown,Sharpstown,10.4,Not Provided,26,24.0,Sunday,March,Afternoon
2016-03-20 18:34:00,2016-03-20 18:40:00,Personal,Sharpstown,Briar Meadow,1.2,Not Provided,6,12.0,Sunday,March,Evening
2016-03-20 18:45:00,2016-03-20 19:06:00,Business,Briar Meadow,Midtown,9.6,Customer Visit,21,27.4,Sunday,March,Evening
2016-03-21 10:21:00,2016-03-21 10:26:00,Personal,Midtown,Downtown,1.0,Not Provided,5,12.0,Monday,March,Midday
2016-03-21 16:05:00,2016-03-21 16:13:00,Business,Downtown,Midtown,0.9,Meal/Entertain,8,6.8,Monday,March,Afternoon
2016-03-21 18:59:00,2016-03-21 19:15:00,Business,Midtown,Sharpstown,8.8,Not Provided,16,33.0,Monday,March,Evening
2016-03-21 20:18:00,2016-03-21 20:55:00,Business,Sharpstown,Midtown,25.6,Meal/Entertain,37,41.5,Monday,March,Evening
2016-03-22 06:17:00,2016-03-22 06:43:00,Business,Midtown,Greater Greenspoint,23.0,Meal/Entertain,26,53.1,Tuesday,March,Morning
2016-03-22 12:06:00,2016-03-22 12:24:00,Personal,Morrisville,Cary,8.1,Not Provided,18,27.0,Tuesday,March,Midday
2016-03-22 19:12:00,2016-03-22 19:25:00,Personal,Whitebridge,Whitebridge,1.4,Not Provided,13,6.5,Tuesday,March,Evening
2016-03-23 14:37:00,2016-03-23 14:42:00,Personal,Whitebridge,Preston,1.7,Not Provided,5,20.4,Wednesday,March,Afternoon
2016-03-23 14:53:00,2016-03-23 14:59:00,Personal,Preston,Whitebridge,1.6,Not Provided,6,16.0,Wednesday,March,Afternoon
2016-03-24 19:47:00,2016-03-24 19:54:00,Personal,Whitebridge,Westpark Place,2.0,Not Provided,7,17.1,Thursday,March,Evening
2016-03-24 20:34:00,2016-03-24 20:40:00,Business,Westpark Place,Whitebridge,2.2,Not Provided,6,22.0,Thursday,March,Evening
2016-03-25 13:24:00,2016-03-25 16:22:00,Business,Cary,Latta,144.0,Customer Visit,178,48.5,Friday,March,Midday
2016-03-25 16:52:00,2016-03-25 22:22:00,Business,Latta,Jacksonville,310.3,Customer Visit,330,56.4,Friday,March,Afternoon
2016-03-25 22:54:00,2016-03-26 01:39:00,Business,Jacksonville,Kissimmee,201.0,Meeting,165,73.1,Friday,March,Night
2016-03-26 14:05:00,2016-03-26 14:29:00,Personal,Couples Glen,Isles of Buena Vista,6.7,Not Provided,24,16.8,Saturday,March,Afternoon
2016-03-26 15:19:00,2016-03-26 15:49:00,Personal,Kissimmee,Orlando,8.8,Not Provided,30,17.6,Saturday,March,Afternoon
2016-03-26 16:26:00,2016-03-26 16:30:00,Personal,Lake Reams,Lake Reams,1.2,Not Provided,4,18.0,Saturday,March,Afternoon
2016-03-27 00:31:00,2016-03-27 00:40:00,Business,Lake Reams,Lake Reams,2.1,Errand/Supplies,9,14.0,Sunday,March,Night
2016-03-27 01:11:00,2016-03-27 01:23:00,Business,Orlando,Kissimmee,6.6,Meal/Entertain,12,33.0,Sunday,March,Night
2016-03-27 15:31:00,2016-03-27 15:56:00,Business,Kissimmee,Orlando,6.1,Customer Visit,25,14.6,Sunday,March,Afternoon
2016-03-27 21:26:00,2016-03-27 21:41:00,Personal,Orlando,Orlando,6.9,Not Provided,15,27.6,Sunday,March,Evening
2016-03-27 23:04:00,2016-03-27 23:18:00,Personal,Orlando,Kissimmee,7.3,Not Provided,14,31.3,Sunday,March,Night
2016-03-28 12:29:00,2016-03-28 12:42:00,Personal,Kissimmee,Orlando,3.6,Not Provided,13,16.6,Monday,March,Midday
2016-03-28 19:30:00,2016-03-28 20:23:00,Personal,Couples Glen,Vista East,27.2,Not Provided,53,30.8,Monday,March,Evening
2016-03-28 22:55:00,2016-03-28 23:26:00,Personal,Orlando,Kissimmee,25.7,Not Provided,31,49.7,Monday,March,Night
2016-03-29 15:27:00,2016-03-29 16:11:00,Personal,Kissimmee,Orlando,13.6,Not Provided,44,18.5,Tuesday,March,Afternoon
2016-03-29 18:20:00,2016-03-29 18:39:00,Personal,Sand Lake Commons,Sky Lake,6.2,Not Provided,19,19.6,Tuesday,March,Evening
2016-03-29 20:29:00,2016-03-29 20:44:00,Personal,Sky Lake,Sand Lake Commons,6.0,Not Provided,15,24.0,Tuesday,March,Evening
2016-03-29 23:04:00,2016-03-29 23:21:00,Personal,Orlando,Kissimmee,13.8,Not Provided,17,48.7,Tuesday,March,Night
2016-03-30 22:05:00,2016-03-30 22:55:00,Business,Orlando,Kissimmee,28.8,Meal/Entertain,50,34.6,Wednesday,March,Night
2016-03-31 12:47:00,2016-03-31 13:22:00,Business,Kissimmee,Orlando,16.1,Temporary Site,35,27.6,Thursday,March,Midday
2016-03-31 14:37:00,2016-03-31 15:09:00,Business,Orlando,Kissimmee,16.4,Meal/Entertain,32,30.7,Thursday,March,Afternoon
2016-04-01 13:43:00,2016-04-01 14:01:00,Business,Kissimmee,Kissimmee,11.0,Meeting,18,36.7,Friday,April,Midday
2016-04-01 14:36:00,2016-04-01 15:24:00,Business,Kissimmee,Orlando,15.5,Customer Visit,48,19.4,Friday,April,Afternoon
2016-04-01 16:01:00,2016-04-01 16:49:00,Business,Orlando,Kissimmee,20.3,Meeting,48,25.4,Friday,April,Afternoon
2016-04-01 16:52:00,2016-04-01 16:57:00,Personal,Kissimmee,Kissimmee,0.7,Not Provided,5,8.4,Friday,April,Afternoon
2016-04-02 08:48:00,2016-04-02 09:04:00,Personal,Kissimmee,Kissimmee,5.5,Not Provided,16,20.6,Saturday,April,Morning
2016-04-02 11:01:00,2016-04-02 11:16:00,Personal,Kissimmee,Kissimmee,5.1,Not Provided,15,20.4,Saturday,April,Midday
2016-04-02 12:21:00,2016-04-02 14:47:00,Business,Kissimmee,Daytona Beach,77.3,Customer Visit,146,31.8,Saturday,April,Midday
2016-04-02 16:57:00,2016-04-02 18:09:00,Business,Daytona Beach,Jacksonville,80.5,Customer Visit,72,67.1,Saturday,April,Afternoon
2016-04-02 19:38:00,2016-04-02 22:36:00,Business,Jacksonville,Ridgeland,174.2,Customer Visit,178,58.7,Saturday,April,Evening
2016-04-02 23:11:00,2016-04-03 01:34:00,Business,Ridgeland,Florence,144.0,Meeting,143,60.4,Saturday,April,Night
2016-04-03 02:00:00,2016-04-03 04:16:00,Business,Florence,Cary,159.3,Meeting,136,70.3,Sunday,April,Late
2016-04-05 21:39:00,2016-04-05 21:55:00,Business,Whitebridge,Wayne Ridge,7.9,Meal/Entertain,16,29.6,Tuesday,April,Evening
2016-04-06 00:19:00,2016-04-06 00:39:00,Business,Wayne Ridge,Whitebridge,8.0,Meal/Entertain,20,24.0,Wednesday,April,Night
2016-04-07 18:20:00,2016-04-07 18:39:00,Business,Cary,Morrisville,6.1,Meal/Entertain,19,19.3,Thursday,April,Evening
2016-04-07 19:45:00,2016-04-07 20:00:00,Business,Morrisville,Cary,6.1,Errand/Supplies,15,24.4,Thursday,April,Evening
2016-04-08 12:30:00,2016-04-08 12:48:00,Business,Cary,Durham,10.5,Meeting,18,35.0,Friday,April,Midday
2016-04-08 13:34:00,2016-04-08 13:51:00,Business,Durham,Cary,8.7,Meal/Entertain,17,30.7,Friday,April,Midday
2016-04-08 13:55:00,2016-04-08 14:03:00,Business,Westpark Place,Whitebridge,1.8,Errand/Supplies,8,13.5,Friday,April,Midday
2016-04-08 14:43:00,2016-04-08 15:20:00,Business,Cary,Raleigh,19.1,Meeting,37,31.0,Friday,April,Afternoon
2016-04-08 16:05:00,2016-04-08 16:47:00,Business,Raleigh,Cary,18.6,Meeting,42,26.6,Friday,April,Afternoon
2016-04-12 09:15:00,2016-04-12 09:26:00,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies,11,15.3,Tuesday,April,Morning
2016-04-12 09:34:00,2016-04-12 09:53:00,Business,Cary,Raleigh,8.9,Meeting,19,28.1,Tuesday,April,Morning
2016-04-12 10:58:00,2016-04-12 11:18:00,Business,Meredith,Cedar Hill,7.5,Customer Visit,20,22.5,Tuesday,April,Midday
2016-04-12 12:22:00,2016-04-12 12:44:00,Business,Raleigh,Morrisville,15.9,Meeting,22,43.4,Tuesday,April,Midday
2016-04-12 13:42:00,2016-04-12 14:01:00,Business,Morrisville,Cary,6.5,Meal/Entertain,19,20.5,Tuesday,April,Midday
2016-04-14 07:29:00,2016-04-14 08:09:00,Business,Cary,Holly Springs,15.3,Temporary Site,40,23.0,Thursday,April,Morning
2016-04-14 16:00:00,2016-04-14 16:43:00,Business,Holly Springs,Cary,13.7,Temporary Site,43,19.1,Thursday,April,Afternoon
2016-04-15 11:36:00,2016-04-15 12:07:00,Business,Cary,Raleigh,11.9,Temporary Site,31,23.0,Friday,April,Midday
2016-04-15 12:29:00,2016-04-15 12:32:00,Business,Meredith Townes,Harden Place,1.4,Errand/Supplies,3,28.0,Friday,April,Midday
2016-04-15 14:31:00,2016-04-15 15:01:00,Business,Raleigh,Cary,15.2,Meeting,30,30.4,Friday,April,Afternoon
2016-04-16 12:59:00,2016-04-16 13:17:00,Business,Cary,Morrisville,6.0,Errand/Supplies,18,20.0,Saturday,April,Midday
2016-04-16 15:10:00,2016-04-16 15:26:00,Business,Morrisville,Cary,6.1,Meal/Entertain,16,22.9,Saturday,April,Afternoon
2016-04-19 17:44:00,2016-04-19 18:08:00,Business,Whitebridge,Wayne Ridge,8.2,Meal/Entertain,24,20.5,Tuesday,April,Afternoon
2016-04-19 19:57:00,2016-04-19 20:19:00,Business,Wayne Ridge,Whitebridge,8.0,Meal/Entertain,22,21.8,Tuesday,April,Evening
2016-04-22 08:25:00,2016-04-22 09:04:00,Business,Cary,Raleigh,13.6,Meeting,39,20.9,Friday,April,Morning
2016-04-22 10:10:00,2016-04-22 10:40:00,Business,Raleigh,Cary,22.5,Meeting,30,45.0,Friday,April,Midday
2016-04-22 12:08:00,2016-04-22 12:28:00,Business,Cary,Durham,10.4,Meeting,20,31.2,Friday,April,Midday
2016-04-22 13:02:00,2016-04-22 13:26:00,Business,Durham,Cary,10.0,Meeting,24,25.0,Friday,April,Midday
2016-04-23 17:03:00,2016-04-23 17:16:00,Business,Whitebridge,Tanglewood,6.0,Meal/Entertain,13,27.7,Saturday,April,Afternoon
2016-04-23 18:49:00,2016-04-23 19:05:00,Business,Tanglewood,Whitebridge,6.5,Meal/Entertain,16,24.4,Saturday,April,Evening
2016-04-24 19:07:00,2016-04-24 19:16:00,Business,Cary,Morrisville,3.1,Errand/Supplies,9,20.7,Sunday,April,Evening
2016-04-24 19:46:00,2016-04-24 19:52:00,Business,Chessington,Chessington,1.9,Errand/Supplies,6,19.0,Sunday,April,Evening
2016-04-24 21:41:00,2016-04-24 21:50:00,Business,Morrisville,Cary,4.2,Between Offices,9,28.0,Sunday,April,Evening
2016-04-27 13:30:00,2016-04-27 13:40:00,Business,Whitebridge,Burtrose,4.9,Between Offices,10,29.4,Wednesday,April,Midday
2016-04-27 14:13:00,2016-04-27 14:25:00,Business,Burtrose,Whitebridge,4.8,Between Offices,12,24.0,Wednesday,April,Afternoon
2016-04-28 12:09:00,2016-04-28 12:34:00,Business,Cary,Raleigh,12.4,Customer Visit,25,29.8,Thursday,April,Midday
2016-04-28 22:10:00,2016-04-28 22:28:00,Business,Morrisville,Cary,5.5,Customer Visit,18,18.3,Thursday,April,Night
2016-04-29 11:44:00,2016-04-29 12:01:00,Business,Cary,Durham,9.9,Meeting,17,34.9,Friday,April,Midday
2016-04-29 13:13:00,2016-04-29 13:34:00,Business,Durham,Cary,10.0,Meeting,21,28.6,Friday,April,Midday
2016-04-29 18:46:00,2016-04-29 19:18:00,Business,Cary,Durham,14.2,Customer Visit,32,26.6,Friday,April,Evening
2016-04-29 22:44:00,2016-04-29 23:19:00,Business,Durham,Cary,18.2,Meeting,35,31.2,Friday,April,Night
2016-04-30 18:42:00,2016-04-30 18:57:00,Business,Whitebridge,Waverly Place,7.7,Meal/Entertain,15,30.8,Saturday,April,Evening
2016-04-30 22:16:00,2016-04-30 22:34:00,Business,Waverly Place,Whitebridge,6.8,Not Provided,18,22.7,Saturday,April,Night
2016-05-01 13:45:00,2016-05-01 13:53:00,Business,Whitebridge,Westpark Place,2.1,Meal/Entertain,8,15.8,Sunday,May,Midday
2016-05-01 14:26:00,2016-05-01 14:31:00,Business,Westpark Place,Whitebridge,2.3,Not Provided,5,27.6,Sunday,May,Afternoon
2016-05-01 17:33:00,2016-05-01 17:45:00,Business,Whitebridge,Tanglewood,6.2,Between Offices,12,31.0,Sunday,May,Afternoon
2016-05-01 17:54:00,2016-05-01 18:10:00,Business,Tanglewood,Parkway,7.5,Meeting,16,28.1,Sunday,May,Afternoon
2016-05-01 22:38:00,2016-05-01 22:49:00,Business,Parkway,Whitebridge,3.1,Errand/Supplies,11,16.9,Sunday,May,Night
2016-05-02 14:14:00,2016-05-02 14:21:00,Business,Whitebridge,Westpark Place,2.2,Errand/Supplies,7,18.9,Monday,May,Afternoon
2016-05-02 15:37:00,2016-05-02 15:48:00,Business,Westpark Place,Whitebridge,3.9,Meal/Entertain,11,21.3,Monday,May,Afternoon
2016-05-03 22:20:00,2016-05-03 22:28:00,Business,Morrisville,Cary,2.5,Meal/Entertain,8,18.8,Tuesday,May,Night
2016-05-04 15:16:00,2016-05-04 15:37:00,Business,Cary,Morrisville,8.7,Meal/Entertain,21,24.9,Wednesday,May,Afternoon
2016-05-04 20:55:00,2016-05-04 21:14:00,Business,Mcvan,Capitol One,14.5,Errand/Supplies,19,45.8,Wednesday,May,Evening
2016-05-04 21:30:00,2016-05-04 21:36:00,Business,Capitol One,University District,4.5,Meal/Entertain,6,45.0,Wednesday,May,Evening
2016-05-04 22:19:00,2016-05-04 22:27:00,Business,University District,Capitol One,5.0,Meal/Entertain,8,37.5,Wednesday,May,Night
2016-05-05 21:24:00,2016-05-05 21:36:00,Business,Seattle,Redmond,14.2,Meal/Entertain,12,71.0,Thursday,May,Evening
2016-05-05 22:34:00,2016-05-05 22:40:00,Business,Redmond,Bellevue,2.9,Errand/Supplies,6,29.0,Thursday,May,Night
2016-05-05 23:55:00,2016-05-06 00:08:00,Business,Bellevue,Seattle,12.9,Meeting,13,59.5,Thursday,May,Night
2016-05-06 05:47:00,2016-05-06 06:02:00,Business,Capitol One,Mcvan,14.4,Meeting,15,57.6,Friday,May,Late
2016-05-06 16:45:00,2016-05-06 16:59:00,Business,Chapel Hill,Morrisville,17.0,Meeting,14,72.9,Friday,May,Afternoon
2016-05-06 17:18:00,2016-05-06 17:44:00,Business,Morrisville,Cary,7.9,Customer Visit,26,18.2,Friday,May,Afternoon
2016-05-09 06:08:00,2016-05-09 06:25:00,Business,Cary,Morrisville,8.4,Customer Visit,17,29.6,Monday,May,Morning
2016-05-09 14:39:00,2016-05-09 15:06:00,Business,San Francisco,Palo Alto,20.5,Between Offices,27,45.6,Monday,May,Afternoon
2016-05-09 17:58:00,2016-05-09 18:26:00,Business,Palo Alto,Sunnyvale,9.8,Customer Visit,28,21.0,Monday,May,Afternoon
2016-05-09 19:35:00,2016-05-09 19:59:00,Business,Sunnyvale,Newark,17.6,Customer Visit,24,44.0,Monday,May,Evening
2016-05-10 09:03:00,2016-05-10 09:20:00,Business,Newark,Menlo Park,9.3,Customer Visit,17,32.8,Tuesday,May,Morning
2016-05-10 17:19:00,2016-05-10 17:31:00,Business,Menlo Park,Newark,7.9,Customer Visit,12,39.5,Tuesday,May,Afternoon
2016-05-11 08:35:00,2016-05-11 09:12:00,Business,Newark,San Francisco,25.6,Meeting,37,41.5,Wednesday,May,Morning
2016-05-11 21:47:00,2016-05-11 22:04:00,Business,Morrisville,Cary,8.1,Meeting,17,28.6,Wednesday,May,Evening
2016-05-14 18:35:00,2016-05-14 18:39:00,Business,Cary,Morrisville,3.1,Meal/Entertain,4,46.5,Saturday,May,Evening
2016-05-14 23:01:00,2016-05-14 23:05:00,Business,Morrisville,Cary,3.1,Meal/Entertain,4,46.5,Saturday,May,Night
2016-05-17 13:15:00,2016-05-17 13:23:00,Business,Whitebridge,Preston,2.8,Errand/Supplies,8,21.0,Tuesday,May,Midday
2016-05-17 13:56:00,2016-05-17 14:08:00,Business,Preston,Westpark Place,2.7,Errand/Supplies,12,13.5,Tuesday,May,Midday
2016-05-17 14:34:00,2016-05-17 14:40:00,Business,Westpark Place,Whitebridge,1.9,Errand/Supplies,6,19.0,Tuesday,May,Afternoon
2016-05-18 09:11:00,2016-05-18 09:41:00,Business,Cary,Morrisville,8.4,Customer Visit,30,16.8,Wednesday,May,Morning
2016-05-19 14:37:00,2016-05-19 15:01:00,Business,Old City,Parkway Museums,2.9,Meal/Entertain,24,7.2,Thursday,May,Afternoon
2016-05-20 10:56:00,2016-05-20 11:07:00,Business,Old City,Hog Island,11.2,Meeting,11,61.1,Friday,May,Midday
2016-05-20 15:43:00,2016-05-20 16:12:00,Business,Morrisville,Cary,8.2,Meal/Entertain,29,17.0,Friday,May,Afternoon
2016-05-22 15:39:00,2016-05-22 15:46:00,Business,Cary,Morrisville,3.0,Meal/Entertain,7,25.7,Sunday,May,Afternoon
2016-05-22 18:46:00,2016-05-22 18:53:00,Business,Morrisville,Cary,2.5,Meal/Entertain,7,21.4,Sunday,May,Evening
2016-05-23 20:19:00,2016-05-23 20:27:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,8,27.0,Monday,May,Evening
2016-05-23 21:09:00,2016-05-23 21:21:00,Business,Savon Height,Whitebridge,3.6,Errand/Supplies,12,18.0,Monday,May,Evening
2016-05-27 20:26:00,2016-05-27 20:30:00,Business,Whitebridge,Kildaire Farms,4.5,Errand/Supplies,4,67.5,Friday,May,Evening
2016-05-27 20:47:00,2016-05-27 20:53:00,Business,Savon Height,Kilarney Woods,1.2,Not Provided,6,12.0,Friday,May,Evening
2016-05-27 22:11:00,2016-05-27 22:14:00,Business,Kilarney Woods,Kildaire Farms,1.7,Errand/Supplies,3,34.0,Friday,May,Night
2016-05-28 00:15:00,2016-05-28 00:21:00,Business,Kilarney Woods,Whitebridge,4.7,Errand/Supplies,6,47.0,Saturday,May,Night
2016-05-28 12:52:00,2016-05-28 13:06:00,Business,Cary,Morrisville,6.1,Meal/Entertain,14,26.1,Saturday,May,Midday
2016-05-28 14:35:00,2016-05-28 15:04:00,Business,Morrisville,Cary,11.3,Customer Visit,29,23.4,Saturday,May,Afternoon
2016-05-31 13:54:00,2016-05-31 14:41:00,Business,Cary,Raleigh,14.9,Meeting,47,19.0,Tuesday,May,Midday
2016-05-31 16:02:00,2016-05-31 16:39:00,Business,Raleigh,Cary,14.0,Meeting,37,22.7,Tuesday,May,Afternoon
2016-05-31 17:50:00,2016-05-31 17:59:00,Business,Westpark Place,Whitebridge,1.8,Not Provided,9,12.0,Tuesday,May,Afternoon
2016-06-01 10:19:00,2016-06-01 10:47:00,Business,Cary,Morrisville,6.7,Customer Visit,28,14.4,Wednesday,June,Midday
2016-06-01 13:10:00,2016-06-01 13:39:00,Business,Morrisville,Cary,9.6,Meeting,29,19.9,Wednesday,June,Midday
2016-06-03 11:29:00,2016-06-03 11:49:00,Business,Cary,Durham,10.4,Meeting,20,31.2,Friday,June,Midday
2016-06-03 13:08:00,2016-06-03 13:38:00,Business,Durham,Cary,9.9,Meeting,30,19.8,Friday,June,Midday
2016-06-03 15:31:00,2016-06-03 15:54:00,Business,Cary,Morrisville,6.0,Meal/Entertain,23,15.7,Friday,June,Afternoon
2016-06-03 18:14:00,2016-06-03 18:29:00,Business,Townes at Everett Crossing,Chessington,3.3,Errand/Supplies,15,13.2,Friday,June,Evening
2016-06-03 18:41:00,2016-06-03 18:53:00,Business,Morrisville,Cary,3.1,Errand/Supplies,12,15.5,Friday,June,Evening
2016-06-03 19:36:00,2016-06-03 19:42:00,Business,Huntington Woods,Weston,1.7,Errand/Supplies,6,17.0,Friday,June,Evening
2016-06-03 22:47:00,2016-06-03 23:06:00,Business,Morrisville,Cary,4.0,Between Offices,19,12.6,Friday,June,Night
2016-06-05 14:03:00,2016-06-05 14:33:00,Business,Whitebridge,Savon Height,7.8,Customer Visit,30,15.6,Sunday,June,Afternoon
2016-06-05 15:06:00,2016-06-05 15:22:00,Business,Cary,Morrisville,7.8,Customer Visit,16,29.2,Sunday,June,Afternoon
2016-06-05 15:57:00,2016-06-05 16:08:00,Business,Weston,Weston,3.8,Meal/Entertain,11,20.7,Sunday,June,Afternoon
2016-06-05 18:05:00,2016-06-05 18:14:00,Business,Morrisville,Cary,2.5,Meal/Entertain,9,16.7,Sunday,June,Evening
2016-06-05 21:53:00,2016-06-05 22:05:00,Business,Cary,Durham,9.9,Meeting,12,49.5,Sunday,June,Evening
